area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
39163,3,6111,76,0,2020,1,,5,331,329,326,3370798,0,0,789,,3.75,2.78,2.77,2.68,4.13,0,0,1.51,,0,0,1,0.3,-9,-2.7,-6,-1.8,75129,2.3,0,0,0,0,28,3.7
39165,3,6111,76,0,2020,1,,49,5040,5089,4943,64496873,187798,1690,988,,1.51,1.03,1.02,0.99,1.17,0.13,0.17,1.16,,0,0,93,1.9,-20,-0.4,-120,-2.4,2042289,3.3,-10885,-5.5,-1092,-39.3,35,3.7
39165,5,6111,76,0,2020,1,,10,460,464,459,3327665,623170,5539,555,,1.03,0.81,0.8,0.8,0.6,0.32,0.17,0.75,,-1,-9.1,-12,-2.5,-7,-1.5,-12,-2.5,68285,2.1,22199,3.7,160,3,23,4.3
39167,3,6111,76,0,2020,1,N,23,0,0,0,0,0,0,0,N,2.34,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39167,5,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,1.36,0,0,0,0,0,0,0,N,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39169,3,6111,76,0,2020,1,N,40,0,0,0,0,0,0,0,N,2.41,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39169,5,6111,76,0,2020,1,,4,130,131,134,631675,238674,5579,369,,0.81,0.45,0.45,0.47,0.28,0.26,0.43,0.61,,0,0,-9,-6.5,-7,-5.1,-7,-5,20892,3.4,5743,2.5,53,1,32,9.5
39171,3,6111,76,0,2020,1,,15,982,1005,1014,9716521,0,0,747,,2.79,1.09,1.12,1.12,1.3,0,0,1.17,,0,0,-13,-1.3,15,1.5,-3,-0.3,316128,3.4,0,0,0,0,24,3.3
39171,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39173,3,6111,76,0,2020,1,,38,2943,2972,2963,37428892,0,0,973,,2.01,0.84,0.84,0.83,1.13,0,0,1.34,,0,0,106,3.7,5,0.2,-37,-1.2,1285658,3.6,0,0,0,0,26,2.7
39173,5,6111,76,0,2020,1,N,10,0,0,0,0,0,0,0,N,1.77,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39175,3,6111,76,0,2020,1,,9,511,512,518,5893304,0,0,883,,2.68,1.02,1.02,1.03,1.32,0,0,1.29,,0,0,6,1.2,-15,-2.8,-11,-2.1,228369,4,0,0,0,0,46,5.5
39175,5,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,2.99,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,3,6111,76,0,2020,1,,4,100,103,104,1169712,367684,9819,879,,0.03,0.02,0.02,0.02,0.01,0.14,0.37,0.63,N,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,5,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.09,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,2,6111,56,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.1,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,3,6111,56,0,2020,1,,520,96515,96909,95776,864654792,37979263,197944,690,,0.76,1.16,1.16,1.15,1.08,1.14,2.41,0.94,,-1,-0.2,1406,1.5,725,0.8,-163,-0.2,38403775,4.6,847853,2.3,3773,1.9,26,3.9
40000,5,6111,56,0,2020,1,,110,5651,5697,5719,49689826,40238306,94032,672,,0.54,0.58,0.58,0.6,0.62,0.92,0.34,1.05,,12,12.2,762,15.6,672,13.4,725,14.5,8326665,20.1,7953985,24.6,13386,16.6,32,5
40001,3,6111,76,0,2020,1,N,10,0,0,0,0,0,0,0,N,5.6,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40001,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.88,0,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40003,3,6111,76,0,2020,1,,4,233,238,235,2254167,0,0,737,,4.27,3.06,3.13,3.08,3.62,0,0,1.17,,0,0,11,5,7,3,4,1.7,175803,8.5,0,0,0,0,36,5.1
40005,3,6111,76,0,2020,1,,6,383,386,382,3421205,420028,4200,686,,3.13,2.18,2.21,2.36,3.28,9.12,41.7,1.46,,0,0,22,6.1,11,2.9,9,2.4,272438,8.7,19392,4.8,194,4.8,31,4.7
40007,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.96,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40009,3,6111,76,0,2020,1,,5,581,592,595,5161646,0,0,674,,1.01,1.25,1.28,1.29,1.26,0,0,0.99,,0,0,21,3.8,27,4.8,32,5.7,254048,5.2,0,0,0,0,3,0.4
40011,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,2.03,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40013,3,6111,76,0,2020,1,,9,1242,1246,1248,11770263,2965659,0,727,,1.47,1.23,1.22,1.75,1.48,7.24,0,1.09,,0,0,44,3.7,35,2.9,38,3.1,763498,6.9,199724,7.2,0,0,25,3.6
40015,3,6111,76,0,2020,1,N,10,0,0,0,0,0,0,0,N,2.65,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40015,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.89,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40017,3,6111,76,0,2020,1,,11,3954,3452,3360,35852036,12319,0,768,,0.55,2.2,1.95,1.9,2.37,0.02,0,1.18,,0,0,292,8,-220,-6,-313,-8.5,2620595,7.9,1604,15,0,0,71,10.2
40017,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.34,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40019,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,0.85,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40019,5,6111,76,0,2020,1,,3,67,69,70,531975,516779,3331,596,,0.95,0.49,0.5,0.51,0.52,0.75,0.9,1.04,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40021,3,6111,76,0,2020,1,,11,1077,1078,1075,9523794,2272558,20366,680,,2.27,1.32,1.3,1.28,1.56,7.88,58.92,1.2,,0,0,-90,-7.7,-84,-7.2,-100,-8.5,-366910,-3.7,147260,6.9,1618,8.6,29,4.5
40021,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.38,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40023,3,6111,76,0,2020,1,,4,338,344,344,2967694,0,0,667,,1.8,1.59,1.63,1.83,2.26,0,0,1.34,,-1,-20,-28,-7.7,-27,-7.3,-25,-6.8,-121837,-3.9,0,0,0,0,22,3.4
40023,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40025,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,5.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40027,3,6111,76,0,2020,1,,11,6156,6212,6152,60782853,0,0,757,,0.29,1.37,1.38,1.37,1.71,0,0,1.24,,0,0,158,2.6,134,2.2,112,1.9,4052477,7.1,0,0,0,0,34,4.7
40027,5,6111,76,0,2020,1,,5,200,207,199,1219830,1198525,4932,465,,0.45,0.38,0.39,0.39,0.34,0.6,0.58,0.88,,2,66.7,55,37.9,67,47.9,50,33.6,433410,55.1,417459,53.4,4191,565.6,47,11.2
40029,3,6111,76,0,2020,1,,3,226,223,222,1723312,670617,6705,593,,4.48,3.7,3.67,3.6,4.24,33.8,134.41,1.16,,0,0,4,1.8,2,0.9,3,1.4,16377,1,19574,3,195,3,-2,-0.3
40031,3,6111,76,0,2020,1,,10,3435,3457,3420,28297696,865086,3752,633,,0.67,1.58,1.58,1.56,1.63,1.32,2.28,1.04,,0,0,75,2.2,97,2.9,102,3.1,1177300,4.3,16835,2,222,6.3,10,1.6
40031,5,6111,76,0,2020,1,,4,60,66,66,305255,156259,213,367,,0.9,0.24,0.26,0.26,0.17,0.18,0.04,0.69,,1,33.3,-5,-7.7,0,0,0,0,3105,1,27443,21.3,92,76,13,3.7
40033,3,6111,76,0,2020,1,,3,181,180,177,1160511,290948,2909,498,,4.44,2.08,2.09,2.06,2.1,9.67,36.94,1.01,,0,0,3,1.7,6,3.4,5,2.9,31432,2.8,31761,12.3,318,12.3,1,0.2
40035,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,1.91,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40037,3,6111,76,0,2020,1,,13,1746,1770,1796,14788042,421984,873,642,,1.39,1.78,1.78,1.8,1.74,1.04,0.67,0.97,,0,0,-31,-1.7,-30,-1.7,9,0.5,510866,3.6,7602,1.8,-66,-7,28,4.6
40037,5,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,1.07,0,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40039,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,0.64,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40041,3,6111,76,0,2020,1,N,10,0,0,0,0,0,0,0,N,1.92,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40043,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.35,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40045,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,3.62,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40047,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,0.85,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40047,5,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.95,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40049,3,6111,76,0,2020,1,,8,830,847,822,6708656,462646,4626,620,,1.65,1.62,1.64,1.58,1.39,2.02,9.91,0.86,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40051,3,6111,76,0,2020,1,N,12,0,0,0,0,0,0,0,N,1.63,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40051,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.45,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40053,3,6111,76,0,2020,1,,3,160,163,163,1698578,0,0,807,,2.92,2.37,2.21,2.16,2.23,0,0,0.99,,0,0,5,3.2,9,5.8,10,6.5,103912,6.5,0,0,0,0,10,1.3
40055,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.88,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40057,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,2.31,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40059,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.38,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40061,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,3.21,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40063,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,2.89,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40065,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,1.29,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40067,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,4.59,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40069,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,5.02,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40071,3,6111,76,0,2020,1,,7,1297,1279,1272,12292813,0,0,737,,0.96,1.43,1.42,1.4,1.48,0,0,1.04,,0,0,28,2.2,2,0.2,-5,-0.4,601464,5.1,0,0,0,0,31,4.4
40073,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,1.66,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40075,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,2.74,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40077,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.22,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40079,3,6111,76,0,2020,1,N,17,0,0,0,0,0,0,0,N,2.9,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40081,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,2.19,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40083,3,6111,76,0,2020,1,,4,665,673,672,5377991,0,0,617,,0.84,1.71,1.69,1.68,1.97,0,0,1.16,,0,0,44,7.1,46,7.3,46,7.3,478761,9.8,0,0,0,0,14,2.3
40083,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40085,3,6111,76,0,2020,1,,3,238,243,245,2126000,469540,4695,676,,2.17,0.75,0.76,0.76,0.92,3.59,34.03,1.21,,0,0,10,4.4,8,3.4,13,5.6,96358,4.7,69335,17.3,693,17.3,2,0.3
40085,5,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,7.26,0,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40087,3,6111,76,0,2020,1,,6,1052,1069,1062,8644160,0,0,627,,0.89,2.04,2.05,2.02,2.29,0,0,1.12,,0,0,36,3.5,51,5,46,4.5,567637,7,0,0,0,0,16,2.6
40087,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.5,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40089,3,6111,76,0,2020,1,,12,1022,1026,1023,8915825,674779,3101,670,,2.67,1.74,1.72,1.71,2.11,3.25,6.48,1.23,,0,0,-4,-0.4,-12,-1.2,-15,-1.4,204924,2.4,28800,4.5,167,5.7,22,3.4
40091,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,2.72,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40093,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.29,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40095,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.14,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40097,3,6111,76,0,2020,1,,7,1131,1125,1148,11096204,183963,1839,752,,1.25,1.73,1.71,1.74,1.93,0.66,2.13,1.12,,0,0,23,2.1,-9,-0.8,10,0.9,516368,4.9,-190604,-50.9,-1905,-50.9,30,4.2
40097,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.6,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40099,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.91,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40099,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.52,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,3,6111,76,0,2020,1,,10,1828,1849,1842,16084148,140799,1408,673,,1.06,1.16,1.2,1.2,1.27,0.28,1.11,1.07,,0,0,23,1.3,13,0.7,24,1.3,556223,3.6,7764,5.8,78,5.9,17,2.6
40101,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.36,0,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40103,3,6111,76,0,2020,1,,4,344,350,348,3043256,0,0,674,,2.66,1.45,1.48,1.46,1.43,0,0,0.98,,0,0,6,1.8,-4,-1.1,-1,-0.3,149031,5.1,0,0,0,0,32,5
40105,3,6111,76,0,2020,1,,3,242,256,248,2062401,0,0,638,,2.62,2.61,2.78,2.67,2.85,0,0,1.06,,0,0,-5,-2,0,0,-7,-2.7,5263,0.3,0,0,0,0,12,1.9
40107,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,4.48,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109,2,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.41,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40109,3,6111,76,0,2020,1,,16,16300,16483,16429,158274186,2546717,0,742,,0.09,0.69,0.69,0.68,0.61,0.26,0,0.89,,0,0,222,1.4,253,1.6,199,1.2,8978849,6,118835,4.9,0,0,32,4.5
40109,5,6111,76,0,2020,1,,38,3564,3584,3567,33931457,26339921,40136,731,,0.73,1.29,1.28,1.29,1.29,2.04,0.51,1,,3,8.6,655,22.5,591,19.7,592,19.9,7197619,26.9,6787989,34.7,336,0.8,36,5.2
40111,3,6111,76,0,2020,1,,9,918,915,923,7822920,785881,7858,655,,1.93,1.84,1.81,1.8,2.03,4.23,18.52,1.12,,0,0,5,0.5,5,0.5,3,0.3,99509,1.3,-27534,-3.4,-275,-3.4,5,0.8
40111,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.72,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40113,3,6111,76,0,2020,1,,12,609,612,612,4990082,429940,0,628,,3.54,1.78,1.78,1.77,1.94,3.81,0,1.09,,0,0,-1,-0.2,-2,-0.3,-4,-0.6,567452,12.8,78688,22.4,0,0,73,13.2
40115,3,6111,76,0,2020,1,,7,844,847,859,7709523,0,0,698,,1.66,1.3,1.29,1.29,1.7,0,0,1.32,,0,0,4,0.5,-6,-0.7,13,1.5,925077,13.6,0,0,0,0,81,13.1
40117,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,2.11,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40119,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40119,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40121,3,6111,76,0,2020,1,,14,1238,1238,1237,10397407,3536352,13427,646,,2.25,1.5,1.5,1.52,1.5,13.22,18.87,0.99,,0,0,22,1.8,3,0.2,7,0.6,572776,5.8,88866,2.6,147,1.1,30,4.9
40121,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.54,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40123,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40125,3,6111,76,0,2020,1,,13,1929,1968,1954,16117632,1478598,4189,636,,1.49,1.65,1.67,1.66,1.94,3.67,4.21,1.17,,0,0,39,2.1,65,3.4,60,3.2,1242194,8.4,277413,23.1,89,2.2,32,5.3
40125,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40127,3,6111,76,0,2020,1,,7,370,391,380,2998791,199907,1022,607,,4.39,2.78,2.89,2.93,3.5,5.21,9.13,1.22,,0,0,-7,-1.9,8,2.1,-6,-1.6,16227,0.5,-115460,-36.6,-942,-48,6,1
40129,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,4.28,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40131,3,6111,76,0,2020,1,,9,1743,1734,1681,14566974,1458505,14585,652,,0.76,1.25,1.24,1.19,1.12,2.36,7.42,0.92,,0,0,33,1.9,18,1,-43,-2.5,-237882,-1.6,57192,4.1,572,4.1,-11,-1.7
40133,3,6111,76,0,2020,1,N,10,0,0,0,0,0,0,0,N,3.12,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40133,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.04,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40135,3,6111,76,0,2020,1,,12,1130,1137,1140,9910795,1699735,8930,671,,2.8,2.36,2.37,2.36,3.64,13.53,28.86,1.54,,0,0,6,0.5,-5,-0.4,-4,-0.3,295579,3.1,77153,4.8,242,2.8,20,3.1
40137,3,6111,76,0,2020,1,N,8,0,0,0,0,0,0,0,N,1.14,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40139,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,2.57,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40141,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40143,3,6111,76,0,2020,1,,16,17463,17623,17067,159527064,1132817,6403,706,,0.11,0.94,0.94,0.91,0.79,0.14,0.28,0.85,,0,0,24,0.1,-49,-0.3,-522,-3,3080129,2,537797,90.4,453,7.6,21,3.1
40143,5,6111,76,0,2020,1,,28,1084,1118,1130,9294213,8840724,34455,644,,0.67,0.5,0.51,0.52,0.46,0.81,0.45,0.89,,3,12,20,1.9,7,0.6,14,1.3,397490,4.5,417145,5,2153,6.7,20,3.2
40145,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40147,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,0.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40147,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.85,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40149,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,2.43,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40151,3,6111,76,0,2020,1,,3,286,288,283,2457608,0,0,662,,1.49,1.65,1.62,1.6,1.74,0,0,1.08,,0,0,-4,-1.4,-4,-1.4,-6,-2.1,120139,5.1,0,0,0,0,43,6.9
40153,3,6111,76,0,2020,1,,4,581,577,593,5005389,428730,4287,660,,0.79,1.33,1.31,1.32,1.24,2.28,8.13,0.94,,0,0,16,2.8,-4,-0.7,-3,-0.5,230011,4.8,9848,2.4,99,2.4,27,4.3
40153,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40999,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41000,1,6111,56,0,2020,1,,2,86,87,87,1260711,0,0,1119,,2.8,1.22,1.22,1.21,1.32,0,0,1.08,,0,0,-5,-5.5,-4,-4.4,-6,-6.5,-31410,-2.4,0,0,0,0,35,3.2
41000,2,6111,56,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.07,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41000,3,6111,56,0,2020,1,,1405,76813,78223,78181,866353601,23893904,23896,857,,1.42,0.77,0.77,0.77,0.77,0.5,0.09,1,,-5,-0.4,1056,1.4,1113,1.4,929,1.2,44976791,5.5,989295,4.3,992,4.3,33,4
41000,5,6111,56,0,2020,1,,427,11399,11622,11550,100867378,44990896,626941,673,,1.45,0.98,0.98,0.99,0.89,0.71,0.69,0.9,,11,2.6,113,1,190,1.7,75,0.7,5150975,5.4,2796921,6.6,-66018,-9.5,27,4.2
41001,3,6111,76,0,2020,1,,11,412,435,429,3677436,0,0,665,,2.56,1.47,1.51,1.48,1.74,0,0,1.17,,-1,-8.3,12,3,26,6.4,24,5.9,445263,13.8,0,0,0,0,51,8.3
41001,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.78,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41003,3,6111,76,0,2020,1,N,28,0,0,0,0,0,0,0,N,1.58,0,0,0,0,0,0,0,N,-1,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41003,5,6111,76,0,2020,1,,8,307,323,321,2089700,1334715,16762,507,,1.51,1.34,1.39,1.41,1,1.52,1.48,0.73,,-1,-11.1,5,1.7,5,1.6,9,2.9,212074,11.3,-456331,-25.5,-16772,-50,42,9
41005,3,6111,76,0,2020,1,,127,8212,8322,8415,90074752,0,0,833,,1.31,0.94,0.95,0.96,0.94,0,0,0.99,,0,0,281,3.5,236,2.9,252,3.1,7983013,9.7,0,0,0,0,50,6.4
